馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ソルアモール,牝3,団野,栗東・宮本,差し,11.1,7,3,3歳未勝利,37.8,456(-2),小倉,14,中1週,Y,,3,ドレフォン,スペシャルウィーク,,
2,1,タガノラヴズワン,牝3,田山,栗東・平田,差し,7.6,5,2,3歳未勝利,38.7,430(-10),阪神,27,中3週,Y,,3,ヤマカツエース,ディープインパクト,,
3,2,クータモ,牡3,柴田裕,栗東・大久保,差し,179.3,14,16,3歳未勝利,37.8,446(0),小倉,147,中20週,Y,,3,マクフィ,ルーラーシップ,,
4,2,アルディメント,牡3,角田和,栗東・上村,差し,66.6,11,11,3歳未勝利,35.7,544(-6),京都,69,中9週,Y,,2,ブリックスアンドモルタル,マンハッタンカフェ,,
5,3,アズライトアスール,牡3,Ｍデム,栗東・鈴木孝,差し,116.8,12,15,3歳未勝利,35.5,448(-2),京都,48,中6週,Y,,3,ミッキーアイル,フジキセキ,,
6,3,アスクハッピーマン,牡3,松山,栗東・矢作,先行,4.6,2,6,3歳未勝利,41.5,482(-2),京都,55,中7週,Y,,3,サートゥルナーリア,タイキシャトル,,
7,4,サトノグロリア,牡3,西塚,栗東・友道,,14.4,8,,,,488(0),,,,,,,サートゥルナーリア,Mineshaft,,
8,4,ダイメイクマモト,牡3,太宰,栗東・秋山,先行,4.4,1,2,3歳未勝利,38.5,476(+20),阪神,34,中4週,Y,,3,ホッコータルマエ,アドマイヤムーン,,
9,5,マカロンブルー,牝3,今村,栗東・佐藤悠,先行,6.9,4,7,3歳未勝利,39.6,438(-10),京都,55,中7週,Y,,3,シニスターミニスター,ゴールドアリュール,,
10,5,メイショウグロリア,牝3,森田,栗東・飯田,,239.8,16,,,,452(0),,,,,,,マジェスティックウォリアー,ジャスタウェイ,,
11,6,ルパピヨンブラン,牝3,長岡,栗東・杉山佳,差し,6.1,3,2,3歳未勝利,38.1,432(+14),京都,55,中7週,Y,,2,ゴールドドリーム,ディスクリートキャット,,
12,6,マテンロウルクス,牡3,富田,栗東・藤原,追込,58.5,10,7,3歳未勝利,37.9,486(0),京都,62,中8週,Y,,3,リオンリオン,ディープインパクト,,
13,7,プシュカル,牡3,国分優,栗東・坂口,追込,156.7,13,15,3歳未勝利,34.8,470(-8),阪神,119,中16週,Y,,1,シャンハイボビー,キンシャサノキセキ,,
14,7,カツラコマチ,牝3,コレッ,栗東・吉村,追込,32.0,9,8,3歳未勝利,37.0,452(+10),京都,56,中7週,Y,,1,ルヴァンスレーヴ,ハーツクライ,,
15,8,ラッキーヴォーグ,牡3,藤懸,栗東・牧田,,8.5,6,4,3歳未勝利,38.9,466(-4),小倉,14,中1週,Y,,3,タリスマニック,タニノギムレット,,
16,8,ピゲ,牡3,永島,栗東・高橋康,追込,211.1,15,15,3歳未勝利,37.8,502(-10),阪神,34,中4週,Y,,3,ヘニーヒューズ,チチカステナンゴ,,
