着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,タガノエルピーダ,牝4,56.0,団野,1:35.0,,1,2.6,34.6,栗東斉藤崇,466(+10)
2,5,7,ショウナンアレクサ,牡5,58.0,岩田望,1:35.0,1/2,7,21.8,34.4,栗東清水久,512(0)
3,5,8,サフィラ,牝4,56.0,松山,1:35.3,1.1/2,3,5.3,34.9,栗東池添,464(0)
4,4,6,スズカダブル,牡5,58.0,西村淳,1:35.3,ハナ,4,7.0,35.2,栗東西村,522(+20)
5,1,1,マイネルティグレ,牡4,58.0,丹内,1:35.4,1/2,6,12.5,34.7,栗東西園正,468(0)
6,3,3,マラキナイア,牝5,56.0,川田,1:35.4,アタマ,5,10.4,34.6,栗東吉岡,458(+4)
7,3,4,ブリュットミレジメ,牡6,58.0,高杉,1:35.5,1/2,9,49.7,34.4,栗東荒川,514(+6)
8,4,5,ブランデーロック,牡6,58.0,古川吉,1:35.6,1/2,12,120.7,34.4,美浦青木,480(-10)
9,7,11,リッケンバッカー,牡7,58.0,川須,1:35.8,1.1/4,8,40.3,34.9,栗東西村,492(0)
10,8,13,ココナッツブラウン,牝5,56.0,幸,1:35.9,1/2,2,4.1,35.3,栗東上村,444(-16)
11,6,10,ダークエクリプス,牡6,58.0,松若,1:36.0,3/4,13,235.6,35.8,栗東今野,488(0)
12,6,9,タイゲン,牡6,58.0,和田竜,1:36.3,2,11,101.1,35.5,栗東平田,486(+14)
13,8,14,ロマンシングブルー,牝6,56.0,Aルメ,1:36.3,アタマ,10,63.3,35.5,栗東渡辺,478(+8)
14,7,12,アスクビギンアゲン,牡6,58.0,荻野琢,1:36.4,クビ,14,341.6,35.0,栗東梅田,572(+6)
