着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,グランデサラス,牡4,58.0,松山,1:49.0,,2,3.9,36.7,栗東池添,494(+2)
2,7,7,ロードマンハイム,牡4,58.0,坂井,1:49.0,ハナ,1,1.8,37.2,栗東友道,498(-6)
3,2,2,アトミックフレア,牝6,56.0,泉谷,1:49.6,3.1/2,4,11.4,37.1,栗東渡辺,448(-4)
4,8,10,トーアライデン,牡4,58.0,幸,1:49.7,クビ,3,5.5,38.1,栗東河嶋,494(-6)
5,7,8,チュウワモーニング,牝4,56.0,小崎,1:50.5,5,9,109.5,37.9,栗東小崎,452(0)
6,1,1,スズノマーベリック,セ5,58.0,藤懸,1:50.6,3/4,8,56.4,37.8,栗東石坂,468(-12)
7,8,9,ルソルティール,牝4,56.0,西村淳,1:50.7,1/2,5,12.8,39.3,栗東清水久,432(-6)
8,4,4,テーオーアリエス,牝5,56.0,小沢,1:50.8,3/4,10,150.1,38.9,栗東岡田,496(-12)
9,6,6,パスカリ,牝4,56.0,田口,1:51.2,2,6,22.2,39.0,栗東杉山晴,474(+2)
10,3,3,マルベリーシチー,牡4,58.0,松若,1:54.9,大,7,36.8,42.4,栗東橋口,492(+10)
