馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ダイシンクローバー,セ8,黒岩,栗東・高橋一,差し,49.6,11,9,,37.0,496(-12),京都,21,中2週,Y,,3,キンシャサノキセキ,Fusaichi Pegasus,,
2,2,ホッコーメヴィウス,セ8,井上,栗東・清水久,,10.3,4,2,,13.7,468(-6),東京,251,中35週,Y,Y,3,ダイワメジャー,ダンシングブレーヴ,,
3,3,ジューンベロシティ,牡6,高田,栗東・武英,先行,3.3,2,2,,13.5,468(+2),中山,70,中9週,Y,,3,ロードカナロア,シンボリクリスエス,,
4,3,ギガバッケン,セ9,,美浦・岩戸,差し,175.8,14,8,,13.9,534(-2),中山,70,中9週,Y,,3,アイルハヴアナザー,マンハッタンカフェ,,B
5,4,ヴァレッタカズマ,牡5,小野寺,栗東・藤野,差し,45.0,9,1,,13.1,506(0),新潟,49,中6週,Y,,3,ミッキーアイル,Giant's Causeway,,
6,4,ロードトゥフェイム,牡6,坂口,美浦・尾形,差し,21.4,7,3,,13.3,504(0),福島,63,中8週,Y,,3,マツリダゴッホ,ホワイトマズル,,
7,5,コウユーヌレエフ,牡1,小牧加,栗東・斉藤崇,先行,150.8,13,8,,13.4,494(-18),東京,364,中51週,Y,Y,3,ロージズインメイ,エンドスウィープ,,
8,5,ナリノモンターニュ,牡7,金子,美浦・上原博,差し,48.3,10,5,,13.4,522(+4),中山,98,中13週,Y,,3,ヴィクトワールピサ,エルコンドルパサー,,
9,6,ロスコフ,牡6,草野,美浦・久保田,先行,16.8,6,2,,13.1,502(-2),新潟,49,中6週,Y,,3,オルフェーヴル,キングカメハメハ,,
10,6,ブラックボイス,牡5,石神深,美浦・宮田,先行,4.6,3,1,,13.5,520(+2),小倉,119,中16週,Y,,3,ブラックタイド,Giant's Causeway,,
11,7,サクセスエース,牡6,上野,美浦・竹内,先行,34.7,8,1,,13.2,496(0),福島,63,中8週,Y,,3,ジョーカプチーノ,アグネスデジタル,,
12,7,トゥルボー,牡8,中村,美浦・小笠,先行,118.3,12,7,,13.5,514(-8),中山,203,中28週,Y,Y,3,オルフェーヴル,Street Cry,,
13,8,ヴェイルネビュラ,セ6,五十嵐,美浦・大竹,先行,15.9,5,1,,12.9,492(-2),福島,77,中10週,Y,,3,ロードカナロア,ハーツクライ,,
14,8,オールザワールド,牡7,森一,栗東・中竹,先行,2.7,1,1,,13.4,470(-2),阪神,84,中11週,Y,,3,キズナ,Dansili,,
