券種,組み合わせ,配当,人気
単勝,7,350,1
複勝,7,140,1
複勝,8,170,2
複勝,2,180,3
枠連,5-5,1070,6
馬連,7-8,890,1
ワイド,7-8,400,1
ワイド,2-7,460,2
ワイド,2-8,860,11
馬単,7-8,1710,2
3連複,2-7-8,2700,3
3連単,7-8-2,10260,4
