券種,組み合わせ,配当,人気
単勝,7,740,3
複勝,7,210,4
複勝,3,130,2
複勝,8,200,3
馬連,3-7,930,3
ワイド,3-7,380,4
ワイド,7-8,890,14
ワイド,3-8,360,3
馬単,7-3,2310,9
3連複,3-7-8,2340,9
3連単,7-3-8,14570,51
