着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,フェリチタ,牝2,55.0,横山和,1:10.4,,9,23.6,35.6,栗東鈴木孝,442(+2)
2,6,9,イモージェン,牝2,55.0,佐々木,1:10.4,クビ,2,3.9,35.9,栗東池添,434(-8)
3,2,2,ダイシンドラゴン,牡2,55.0,丹内,1:10.7,1.3/4,8,19.7,35.6,栗東高橋一,446(0)
4,7,10,ノリヤンモーニン,牡2,55.0,浜中,1:10.8,1/2,5,12.3,36.6,栗東佐藤悠,466(+4)
5,7,11,シグレ,牝2,55.0,武豊,1:10.8,アタマ,1,3.6,36.4,栗東武英,442(+2)
6,5,7,ショウナンカノア,牝2,55.0,池添,1:11.0,1.1/4,6,15.4,35.7,栗東清水久,462(-2)
7,3,3,セタキト,牡2,55.0,斎藤,1:11.1,1/2,7,17.9,36.3,美浦伊坂,472(0)
8,4,4,アルテクィーン,牝2,55.0,鮫島駿,1:11.3,1,10,26.7,36.0,栗東杉山晴,458(-6)
9,1,1,ダマスク,牡2,55.0,黛,1:11.3,クビ,13,104.2,35.7,美浦伊藤圭,434(-4)
10,8,12,ダイメイビッグボス,牡2,55.0,横山武,1:11.4,1/2,4,9.4,36.4,美浦武井,458(-2)
11,6,8,クロリス,牝2,55.0,岩田康,1:12.0,3.1/2,11,52.0,36.4,栗東高橋一,460(-2)
12,8,13,ロンドンガーズ,牡2,55.0,北村友,1:12.1,1/2,3,4.0,37.5,栗東前川,444(+2)
13,5,6,ウンスイ,牡2,55.0,横山琉,1:12.9,5,12,85.9,37.8,美浦和田郎,470(-10)
