馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヴェサリウス,牡5,三浦,美浦・菊沢,差し,10.1,5,4,,34.0,492(+14),中京,85,中11週,Y,,3,ロゴタイプ,ダイワメジャー,
2,2,ソーダーンライト,牝4,横山武,美浦・鹿戸,,2.4,1,2,,34.3,458(-2),中山,84,中11週,Y,,3,Too Darn Hot,Dark Angel,
3,2,ウインスノーライト,牡6,松岡,栗東・宮,差し,164.6,13,12,,34.3,494(-8),京都,35,中4週,Y,,3,エイシンヒカリ,Pulpit,
4,3,ジャスパーノワール B,牡5,,栗東・森秀,先行,74.1,11,15,,39.4,514(-2),中山,63,中8週,Y,,3,Frosted,Medaglia d'Oro,
5,3,ブランデーロック B,牡7,,美浦・青木,差し,252.4,15,14,,35.0,486(-2),東京,7,連闘,Y,,3,マクフィ,マーベラスサンデー,
6,4,イサチルシーサイド,牡5,木幡初,美浦・竹内,,19.8,9,2,,34.9,476(-4),中山,55,中7週,Y,,3,イスラボニータ,ファンタスティックライト,
7,4,アシャカタカ B,牡6,杉原,美浦・鈴木伸,,101.5,12,14,,36.4,486(0),中山,55,中7週,Y,,3,ファインニードル,ハーツクライ,
8,5,アスティスプマンテ B,牝5,戸崎圭,栗東・佐藤悠,先行,16.8,8,2,,33.4,438(-6),阪神,63,中8週,Y,,3,ロードカナロア,ダイワメジャー,
9,5,レッドエヴァンス B,セ5,荻野極,栗東・東田,先行,16.0,7,3,,33.2,488(-6),小倉,29,中3週,Y,,3,ロードカナロア,ディープインパクト,
10,6,サウスバンク,牝4,,栗東・吉岡,,8.7,4,6,,35.4,492(-2),中京,77,中10週,Y,,3,グレーターロンドン,アフリート,
11,6,スピードオブライト B,牝6,石橋脩,美浦・相沢,先行,190.9,14,12,,35.6,420(+8),中山,55,中7週,Y,,3,ロードカナロア,ディープインパクト,
12,7,マックアルイーン,牡4,ルメー,美浦・木村,差し,5.7,2,6,,34.1,528(-4),中山,55,中7週,Y,,3,Blue Point,Winker Watson,
13,7,モンシュマン,牡5,岩田康,美浦・辻,差し,39.5,10,11,,33.1,472(-2),京都,98,中13週,Y,,3,ミッキーアイル,Thewayyouare,
14,8,アンビバレント,牡6,石川,栗東・藤野,差し,11.0,6,3,,33.9,478(-6),中山,55,中7週,Y,,3,ディスクリートキャット,アドマイヤマックス,
15,8,ルシード,牡4,横山和,美浦・田島,先行,7.3,3,1,4歳以上2勝クラス,34.5,508(0),京都,19,中2週,Y,,3,スクリーンヒーロー,ロージズインメイ,
