馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エンプレスフレーム,牝3,田辺,美浦・上原博,先行,21.1,6,12,,42.0,448(+2),中山,36,中4週,Y,,3,カリフォルニアクローム,ハイアーゲーム,,
2,2,ボルトテソーロ,牡3,菅原明,美浦・栗田,先行,53.9,8,14,3歳1勝クラス,38.8,484(+8),中京,29,中3週,Y,,3,サンダースノー,Oratorio,,
3,3,スワッガー,牡3,丸田,美浦・武市,先行,97.9,9,8,2歳1勝クラス,40.5,544(+8),中山,70,中9週,Y,,2,デクラレーションオブウォー,カネヒキリ,,
4,4,マテンロウブレイブ,牡3,横山典,栗東・高橋亮,差し,3.1,2,6,3歳1勝クラス,37.3,486(-6),中京,29,中3週,Y,,3,ナダル,ディープインパクト,,
5,5,トルショー,牡3,長浜,美浦・伊藤圭,先行,31.3,7,11,,42.8,464(+6),京都,105,中14週,Y,,3,シニスターミニスター,Medaglia d'Oro,,
6,6,サノノワンダー,牡3,横山和,美浦・栗田,差し,5.6,3,3,3歳1勝クラス,36.2,520(-10),東京,15,中1週,Y,,3,ヘニーヒューズ,キングヘイロー,,
7,6,ミライヘノカギ,牡3,キング,美浦・上原佑,差し,2.6,1,2,3歳1勝クラス,37.0,532(+4),中京,21,中2週,Y,,3,モズアスコット,フジキセキ,,
8,7,スイングボーイ,牡3,岩部,美浦・伊藤伸,差し,552.0,11,14,3歳未勝利,39.4,454(-4),東京,8,連闘,Y,,2,トゥザワールド,サクラバクシンオー,,
9,7,パナランギン,牡3,大野,美浦・松山,追込,320.0,10,13,2歳1勝クラス,42.2,484(-6),中山,70,中9週,Y,,3,レッドファルクス,ノヴェリスト,,
10,8,サンダーロード,牡3,横山武,栗東・杉山晴,,7.3,4,3,2歳1勝クラス,38.2,542(+4),京都,50,中6週,Y,,3,Authentic,Flat Out,,
11,8,クラリネットソナタ,牝3,坂井,美浦・田中博,差し,7.4,5,5,3歳1勝クラス,37.0,494(-2),東京,15,中1週,Y,,3,ナダル,City Zip,,
