コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"9(5,11,14)(8,15)(4,12)(6,13)(2,7)(1,3)10"
4コーナー,"9(11,14)5(8,15)4(12,13)(6,7)2(1,10)3"
