コーナー,通過順
1コーナー,
2コーナー,"(*5,7,15)(2,6,9)3(1,4,10)(11,12)(8,14)13,16"
3コーナー,"5(7,15)(2,6,9)10(3,4,11)(1,8)12(13,14)16"
4コーナー,"(*5,7)(2,6,15)9(3,4,10)(1,8,11)(14,12)13,16"
