券種,組み合わせ,配当,人気
単勝,1,900,3
複勝,1,190,3
複勝,5,100,1
複勝,4,330,7
枠連,1-5,520,2
馬連,1-5,490,2
ワイド,1-5,230,2
ワイド,1-4,1840,21
ワイド,4-5,460,6
馬単,1-5,1700,8
3連複,1-4-5,2600,10
3連単,1-5-4,19920,71
