券種,組み合わせ,配当,人気
単勝,5,130,1
複勝,5,110,1
複勝,6,400,6
馬連,5-6,1170,4
ワイド,5-6,370,6
ワイド,5-7,180,2
ワイド,6-7,800,12
馬単,5-6,1440,6
3連複,5-6-7,1470,7
3連単,5-6-7,4800,17
