着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,カーディナル,牡5,58.0,ルメー,2:25.5,,2,4.2,35.4,美浦林,506(0)
2,7,13,ワイドエンペラー,牡5,58.0,内田博,2:25.9,2.1/2,4,11.6,34.5,栗東藤岡,498(-2)
3,3,6,サクセスシュート,牡4,58.0,田辺,2:26.0,1/2,3,7.0,33.2,美浦久保田,482(-4)
4,6,12,ホウオウエクレール,牡6,58.0,戸崎圭,2:26.2,1.1/4,6,15.1,34.8,栗東宮,508(-2)
5,5,9,エンドウノハナ,牡4,58.0,川田,2:26.2,クビ,1,2.1,33.9,栗東四位,468(+2)
6,8,17,マリノアズラ,牝5,56.0,横山武,2:26.2,ハナ,7,18.4,34.1,美浦小手川,478(+6)
7,6,11,リフレーミング,牡5,58.0,大野,2:26.7,3,8,23.4,34.2,栗東鮫島,470(+2)
8,1,1,フィリオアレグロ,セ6,58.0,レーン,2:26.7,アタマ,5,14.5,34.5,美浦堀,488(-20)
9,3,5,セブンデイズ,牡5,58.0,Mデム,2:26.7,ハナ,11,73.9,34.5,美浦田中博,492(+2)
10,8,16,シホノスペランツァ,牡4,58.0,浜中,2:26.8,1/2,9,25.6,34.2,栗東寺島,480(-4)
11,2,3,ウインエアフォルク,牡6,58.0,野中,2:27.0,1.1/2,15,262.3,34.2,美浦根本,478(0)
12,4,7,シルキーヴォイス,牡5,58.0,横山和,2:27.1,1/2,16,297.5,34.8,栗東池江,478(-2)
13,7,14,シロニイ,牡9,58.0,永野,2:27.3,1.1/4,12,173.3,35.3,栗東池江,506(+6)
14,8,15,ソルドラード,セ7,58.0,団野,2:27.4,1/2,13,176.0,34.9,美浦蛯名正,498(-8)
15,1,2,マイネルコロンブス,牡6,58.0,丹内,2:27.4,クビ,17,306.2,34.8,美浦清水英,470(-4)
16,4,8,レベランス,牡5,58.0,松山,2:27.8,2.1/2,10,57.9,35.8,栗東須貝,462(-4)
17,2,4,ボーンジーニアス,牡5,58.0,小林凌,2:27.9,1/2,14,224.6,35.1,美浦小西,474(+6)
