着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,サペラヴィ,牡7,60.0,江田勇,3:39.0,,3,4.4,13.2,美浦南田,480(+6)
2,2,2,テイエムタツマキ,牡6,60.0,田村,3:39.7,4,2,4.2,13.2,栗東武英,508(+2)
3,3,3,ネビーイーム,牡6,60.0,小牧加,3:39.9,1.1/4,1,3.1,13.2,栗東佐々木,536(0)
4,5,6,ファルヴォーレ,牡6,60.0,難波,3:40.0,クビ,9,29.9,13.2,栗東高橋忠,454(-2)
5,6,7,レディステディゴー,牡6,60.0,中村,3:40.5,3,7,25.4,13.2,栗東中村,508(-6)
6,6,8,メイショウハチク,セ10,60.0,森一,3:40.6,3/4,10,38.8,13.2,栗東安達,466(-4)
7,8,11,ケンアンビシャス,牡6,60.0,五十嵐,3:40.7,1/2,6,13.4,13.3,美浦久保田,482(0)
8,7,10,オメガリッチマン,牡4,60.0,高田,3:40.8,1/2,4,7.2,13.3,栗東安田,446(-6)
9,4,4,ザメイダン,牡8,60.0,上野,3:40.8,クビ,5,9.5,13.3,美浦新開,482(-14)
10,5,5,プラチナドリーム,牡5,60.0,黒岩,3:42.1,8,8,26.0,13.3,栗東平田,474(+4)
11,7,9,ジャディード,牡9,60.0,石神深,3:42.9,5,12,129.7,13.4,美浦小島,462(-2)
中止,8,12,コルドゥーン,牡8,60.0,坂口,,,11,106.1,,美浦石栗,468(+4)
