馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,レイヤードレッド,牡3,嶋田,美浦・手塚久,,4.3,3,7,3歳未勝利,38.4,470(-6),新潟,35,中4週,Y,,3,フィエールマン,スニッツェル,,
2,2,リワードパシオン,牡3,菊沢,美浦・勢司,追込,88.8,10,8,3歳未勝利,34.8,446(-6),東京,21,中2週,Y,,3,ナカヤマフェスタ,マンハッタンカフェ,,
3,2,マイネルトラオム,牡3,戸崎圭,美浦・深山,先行,2.9,1,2,3歳未勝利,35.6,466(-6),東京,29,中3週,Y,,3,ノヴェリスト,サンデーサイレンス,,
4,3,フライハイ,牡3,野中,美浦・中川,追込,144.7,14,9,3歳未勝利,38.9,458(-8),東京,14,中1週,Y,,3,シルバーステート,ローズキングダム,,B
5,3,クレプスクルム,牡3,ルメー,美浦・上原博,先行,3.4,2,5,3歳未勝利,36.3,458(-6),東京,29,中3週,Y,,3,リアルスティール,ローズキングダム,,B
6,4,ヴィジョンメーカー,牡3,内田博,美浦・林,先行,8.3,5,10,3歳未勝利,34.0,518(-4),東京,42,中5週,Y,,2,ルーラーシップ,ディープインパクト,,
7,4,ムーンストラック,牝3,江田照,美浦・武市,先行,7.0,4,2,3歳未勝利,36.3,446(-2),新潟,35,中4週,Y,,3,シュヴァルグラン,Desert Prince,,
8,5,ハッスルアニキ,牡3,,美浦・鈴木慎,差し,123.0,13,8,3歳未勝利,37.2,458(-16),東京,50,中6週,Y,,3,ミッキーロケット,アドマイヤベガ,,B
9,5,マイネルボス,牡3,柴田大,美浦・伊藤大,差し,103.4,12,14,3歳未勝利,38.0,432(-4),新潟,43,中5週,Y,,3,ダノンバラード,Street Boss,,B
10,6,コインアフレーズ,牝3,石橋脩,美浦・中舘,差し,34.8,6,8,3歳未勝利,37.3,440(-2),新潟,35,中4週,Y,,3,エピファネイア,Pivotal,,
11,6,シャイニーセーラー,牝3,横山琉,美浦・相沢,追込,61.2,9,11,3歳未勝利,38.3,458(-6),東京,15,中1週,Y,,1,ゴールドシップ,ダンスインザダーク,,
12,7,ガーンディーヴァ,牝3,石神道,美浦・柄崎,差し,97.2,11,10,3歳未勝利,35.1,416(-4),東京,22,中2週,Y,,3,ゴールドシップ,レッドスパーダ,,
13,7,ラファヴォリット,牝3,杉原,美浦・黒岩,差し,58.6,8,10,3歳未勝利,33.4,464(-12),東京,56,中7週,Y,,3,レイデオロ,エンパイアメーカー,,
14,8,イサムダイヤモンド,牡3,吉田豊,美浦・高橋文,,51.4,7,,,,480(0),,,,,,,サトノダイヤモンド,ナカヤマフェスタ,,
15,8,ガスパール,牡3,丸山,美浦・金成,差し,175.4,15,12,3歳未勝利,41.5,488(-4),中京,92,中12週,Y,,3,ジャスタウェイ,Almutawakel,,B
