券種,組み合わせ,配当,人気
単勝,4,550,2
複勝,4,200,2
複勝,6,160,1
複勝,1,710,13
枠連,2-3,690,1
馬連,4-6,1080,1
ワイド,4-6,500,1
ワイド,1-4,2450,31
ワイド,1-6,2590,34
馬単,4-6,2320,4
3連複,1-4-6,12520,35
3連単,4-6-1,62120,174
