コーナー,通過順
1コーナー,"(*3,10)(2,7,13)(5,16)6(4,14)(8,15)(9,12,11)1"
2コーナー,"3,10,13,2,7(5,16)(6,14)4,8(9,15)11,12,1"
3コーナー,"3,10,13(5,2)7(4,6,16)(9,8,14)(15,11)(12,1)"
4コーナー,"3,10,5(2,13,7)(4,6)16(9,8)14(15,11)(12,1)"
