券種,組み合わせ,配当,人気
単勝,16,180,1
複勝,16,130,1
複勝,6,300,5
複勝,8,440,7
枠連,3-8,590,2
馬連,6-16,770,2
ワイド,6-16,410,2
ワイド,8-16,940,9
ワイド,6-8,3850,39
馬単,16-6,980,2
3連複,6-8-16,6390,16
3連単,16-6-8,13360,30
