着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,グランドカリナン,牡4,58.0,坂井,1:58.7,,4,7.2,35.9,美浦田島,460(+4)
2,7,7,ビターグラッセ,牝4,56.0,マクド,1:59.0,1.1/2,2,3.5,34.6,美浦栗田,502(-4)
3,2,2,ブリタニア,牡4,58.0,川田,1:59.1,1/2,1,3.1,34.9,栗東杉山佳,492(-2)
4,8,10,シテフローラル,牡6,58.0,モレイ,1:59.2,1,5,10.3,34.6,美浦堀,462(+4)
5,4,4,ピンキープロミス,牡4,58.0,木幡巧,1:59.3,クビ,7,21.4,34.7,美浦畠山,488(0)
6,7,8,リミットバスター,牡4,58.0,オシェ,1:59.4,3/4,3,3.9,35.3,栗東杉山晴,508(0)
7,6,6,コスモシャングリラ,牝4,56.0,丹内,1:59.8,2.1/2,8,53.8,34.5,美浦水野,450(+10)
8,5,5,アルファウェーブ,セ7,58.0,西村淳,2:00.0,1.1/4,10,77.7,38.0,美浦辻,534(-4)
9,8,9,ランプシー,牡4,58.0,横山武,2:00.1,1/2,6,12.4,35.1,美浦斎藤誠,466(+2)
10,1,1,セラフィナイト,牡6,58.0,北村宏,2:00.3,3/4,9,77.1,35.9,美浦矢嶋,444(-8)
