着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,イマージョン,牡4,58.0,丸山,1:08.7,,1,5.3,37.4,栗東高野,512(0)
2,7,14,セントールビースト,牡4,58.0,永島,1:08.8,1,12,21.6,37.4,栗東羽月,434(-4)
3,3,6,モリノセピア,牡5,58.0,小林美,1:08.9,3/4,9,15.0,37.0,美浦鈴木伸,492(-4)
4,8,16,アイアムイチバン,牡4,58.0,柴田善,1:09.0,アタマ,4,8.1,37.4,美浦奥平,516(-6)
5,4,7,サードウインド,牝4,56.0,中井,1:09.0,クビ,15,85.8,36.6,美浦西田,452(-8)
6,6,11,イノキ,牡4,58.0,舟山,1:09.2,1.1/4,6,10.6,36.2,美浦岩戸,500(-2)
7,2,3,パールフロント,牝4,56.0,丹内,1:09.3,3/4,2,5.4,36.7,栗東寺島,534(+2)
8,3,5,リクエイ,牝4,56.0,長岡,1:09.4,クビ,11,20.2,37.6,美浦竹内,426(-4)
9,1,1,ジーベック,牡5,58.0,古川奈,1:09.6,1,10,18.1,36.8,栗東矢作,458(-2)
10,7,13,ミニョンマルーン,牝4,56.0,黛,1:09.6,アタマ,3,7.1,38.4,美浦伊藤圭,478(+4)
11,5,9,アメリカンチケット,セ5,58.0,西塚,1:09.8,1.1/4,5,9.8,37.0,栗東藤原,486(-22)
12,2,4,ヒルノピレネー,牡6,58.0,亀田,1:10.3,3,7,13.5,37.4,栗東北出,450(-2)
13,1,2,ディーエスショウマ,牡4,58.0,小沢,1:10.7,2.1/2,8,14.4,38.6,栗東橋口,458(0)
14,6,12,サンディブロンド,牝5,56.0,武藤,1:10.8,クビ,16,127.8,38.9,美浦鈴木慎,484(-2)
15,8,15,サベージラヴ,牝5,56.0,菊沢,1:11.1,2,13,36.2,38.6,美浦伊藤圭,458(-8)
16,5,10,フレッシュラン,牝4,56.0,石川,1:11.8,4,14,72.4,39.2,美浦尾形,466(-12)
