券種,組み合わせ,配当,人気
単勝,3,230,1
複勝,3,120,1
複勝,10,140,2
複勝,13,150,3
枠連,3-7,330,1
馬連,3-10,510,1
ワイド,3-10,220,1
ワイド,3-13,270,2
ワイド,10-13,360,3
馬単,3-10,730,1
3連複,3-10-13,840,1
3連単,3-10-13,2340,1
