券種,組み合わせ,配当,人気
単勝,5,320,2
複勝,5,140,3
複勝,3,280,6
複勝,2,110,1
枠連,3-5,3170,11
馬連,3-5,2770,8
ワイド,3-5,760,10
ワイド,2-5,220,2
ワイド,2-3,570,7
馬単,5-3,3970,11
3連複,2-3-5,1430,4
3連単,5-3-2,9720,30
