券種,組み合わせ,配当,人気
単勝,7,240,1
複勝,7,140,2
複勝,12,280,5
複勝,11,220,4
枠連,5-8,1350,6
馬連,7-12,1360,5
ワイド,7-12,490,6
ワイド,7-11,480,5
ワイド,11-12,1240,16
馬単,7-12,2120,7
3連複,7-11-12,3900,15
3連単,7-12-11,15760,51
