コーナー,通過順
1コーナー,"14-13(15,10)1,16,9,6(2,7)12,4(5,8)-(3,11)"
2コーナー,"14=13,15,1,10(9,16)6(2,7)-12,4(5,8)-(3,11)"
3コーナー,"14=(13,15)1(10,6)16(9,2,7)-12,4(5,8)(3,11)"
4コーナー,"(14,*13,15)6(1,10)(9,16,2,7)12,4(5,8)11-3"
