コーナー,通過順
1コーナー,"13-9(5,11)(8,12)-6,10,3,7-(2,4)1"
2コーナー,"13-9(5,11)(8,12)-6(3,10)(2,7)(1,4)"
3コーナー,"(*13,12)9,11(5,6)(8,3,10)(2,7)4,1"
4コーナー,"(13,*9)12(3,6)(5,11)(2,10)7(1,4)8"
