コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*8,13)16-(7,15)(12,17)(3,9)18,11,5,10(1,6)(2,14)4"
4コーナー,"(*8,13)16(7,15)17(12,9)(3,11,18,4)(5,10)(6,14)2-1"
