馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,メイショウソウセキ,牡4,難波,栗東・松永幹,逃げ,7.8,4,8,4歳以上2勝クラス,38.1,518(+8),阪神,56,中7週,Y,,3,マジェスティックウォリアー,スペシャルウィーク,,
2,2,クレプスクルム,牡4,五十嵐,美浦・上原博,差し,81.4,14,11,,36.8,462(+8),福島,169,中23週,Y,,3,リアルスティール,ローズキングダム,,
3,3,ピスタ,セ4,小坂,栗東・藤原,先行,79.4,13,14,3歳以上1勝クラス,41.1,528(-8),京都,182,中25週,Y,Y,3,ブリックスアンドモルタル,シンボリクリスエス,,B
4,3,ヴェルトラウム,セ5,大江圭,美浦・西田,差し,35.0,9,9,4歳以上2勝クラス,36.3,450(-4),中山,119,中16週,Y,,3,ミッキーロケット,ダイワメジャー,,
5,4,コレペティトール,セ6,井上,栗東・中竹,差し,3.1,1,13,,37.7,476(-2),中山,35,中4週,Y,,3,ジャスタウェイ,コロナドズクエスト,,
6,4,イーサンバーニング,牡7,田村,栗東・藤野,差し,53.3,12,9,障害4歳以上未勝利,13.9,522(-4),小倉,71,中9週,Y,,3,ホッコータルマエ,カリズマティック,,
7,5,モズナイスバディー,牡5,森一,栗東・飯田,差し,5.2,3,8,障害4歳以上未勝利,14.3,498(0),阪神,35,中4週,Y,,3,マジェスティックウォリアー,ヴィクトワールピサ,,
8,5,メイショウカゼマチ,牡6,黒岩,栗東・角田,追込,38.5,10,12,障害4歳以上未勝利,14.3,468(-2),小倉,70,中9週,Y,,3,ミッキーアイル,メイショウボーラー,,
9,6,フォルガイル,牡5,水沼,美浦・加藤和,,4.6,2,7,障害4歳以上未勝利,14.0,444(-8),中山,29,中3週,Y,,3,レイデオロ,ハーツクライ,,
10,6,サングラデーション,セ6,上野,美浦・千葉,差し,16.3,7,9,3歳以上1勝クラス,35.8,418(-10),福島,176,中24週,Y,,3,ドゥラメンテ,ハーツクライ,,
11,7,キャネル,牡5,坂口,美浦・手塚久,差し,12.0,6,15,4歳以上2勝クラス,38.6,498(-6),東京,70,中9週,Y,,3,ブリックスアンドモルタル,スペシャルウィーク,,
12,7,グランジョルノ,牡4,,美浦・高柳瑞,差し,9.1,5,13,,38.9,492(+8),中山,133,中18週,Y,,2,ゴールドドリーム,ネオユニヴァース,,
13,8,ランフォースマイル,牝4,中村,美浦・秋本,先行,30.3,8,10,4歳以上1勝クラス,38.7,464(+12),小倉,64,中8週,Y,,3,サトノダイヤモンド,ブライアンズタイム,,
14,8,イデアユウシン,牡6,草野,美浦・松永康,差し,49.6,11,10,,39.9,538(-2),中山,49,中6週,Y,,3,ドレフォン,ダンスインザダーク,,
