券種,組み合わせ,配当,人気
単勝,8,2170,5
複勝,8,250,5
複勝,3,180,4
複勝,4,110,2
馬連,3-8,6290,13
ワイド,3-8,1050,11
ワイド,4-8,360,6
ワイド,3-4,280,3
馬単,8-3,19090,26
3連複,3-4-8,2300,8
3連単,8-3-4,49690,95
