券種,組み合わせ,配当,人気
単勝,4,1270,6
複勝,4,340,7
複勝,2,200,4
複勝,9,130,1
枠連,2-4,4510,15
馬連,2-4,3690,14
ワイド,2-4,1120,15
ワイド,4-9,730,10
ワイド,2-9,410,3
馬単,4-2,7440,28
3連複,2-4-9,3720,11
3連単,4-2-9,35360,116
