券種,組み合わせ,配当,人気
単勝,1,610,4
複勝,1,180,3
複勝,5,170,2
複勝,15,180,4
枠連,1-3,1000,5
馬連,1-5,1240,6
ワイド,1-5,450,5
ワイド,1-15,450,6
ワイド,5-15,400,3
馬単,1-5,2560,11
3連複,1-5-15,1820,4
3連単,1-5-15,10090,21
