券種,組み合わせ,配当,人気
単勝,12,1400,5
複勝,12,320,5
複勝,7,170,2
複勝,3,1220,10
枠連,6-8,440,2
馬連,7-12,2840,10
ワイド,7-12,1000,11
ワイド,3-12,7120,47
ワイド,3-7,4250,36
馬単,12-7,6480,24
3連複,3-7-12,40020,93
3連単,12-7-3,270250,556
