券種,組み合わせ,配当,人気
単勝,1,380,1
複勝,1,180,1
複勝,13,610,11
複勝,2,240,3
枠連,1-7,1310,2
馬連,1-13,6160,33
ワイド,1-13,2010,31
ワイド,1-2,850,2
ワイド,2-13,3920,52
馬単,1-13,8910,37
3連複,1-2-13,18950,80
3連単,1-13-2,96030,396
