馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ディヴァインスター,牡3,戸崎圭,美浦・林,先行,5.7,2,4,3歳1勝クラス,36.4,476(-2),中山,54,中7週,Y,,3,アドマイヤマーズ,メジロベイリー,
2,2,ビーオンザカバー,牡3,横山武,美浦・伊藤圭,差し,6.6,4,3,3歳1勝クラス,36.0,474(+2),中山,54,中7週,Y,,3,ハービンジャー,キングカメハメハ,
3,3,フィーリウス B,牡3,木幡巧,美浦・手塚,差し,144.8,12,1,3歳未勝利,38.7,496(+4),中山,55,中7週,Y,,3,キタサンブラック,ロードカナロア,
4,4,エーオーキング,牡3,田辺,美浦・久保田,差し,69.0,9,5,3歳1勝クラス,36.2,448(+2),中山,54,中7週,Y,,3,リアルスティール,タイキシャトル,
5,4,サンライズグラシア,牡3,津村,栗東・矢作,先行,64.8,8,8,,37.7,478(0),京都,111,中15週,Y,,3,サートゥルナーリア,Danehill Dancer,
6,5,ドーサンドーサン,牡3,大野,栗東・畑端,追込,411.7,13,9,3歳1勝クラス,36.2,474(-10),中京,55,中7週,Y,,2,エイシンフラッシュ,ウォーエンブレム,
7,5,コスモキャバリエ,牡3,菅原明,美浦・高木,差し,141.7,11,1,2歳未勝利,35.8,474(+18),福島,230,中32週,Y,Y,2,ダノンバラード,タイキシャトル,
8,6,ニシノイストワール B,牡3,三浦,美浦・鹿戸,,20.9,7,5,,36.7,462(+2),中山,34,中4週,Y,,3,キズナ,Royal Applause,
9,6,ヤコブセン,牡3,岩田康,美浦・斎藤誠,差し,76.2,10,11,,37.8,510(+2),中山,91,中12週,Y,,3,エピファネイア,キングカメハメハ,
10,7,サトノパトリオット,牡3,北村宏,美浦・木村,差し,6.2,3,4,,33.9,488(-2),東京,20,中2週,Y,,2,レイデオロ,Street Cry,
11,7,スワローシチー,牡3,石川,美浦・相沢,差し,9.8,5,1,2歳未勝利,34.8,464(+4),中山,76,中10週,Y,,3,ミッキースワロー,フレンチデピュティ,
12,8,カーミングライツ,牡3,横山琉,美浦・小島,差し,11.1,6,1,3歳未勝利,36.2,518(-2),中山,47,中6週,Y,,3,サトノダイヤモンド,War Front,
13,8,エデルクローネ,牡3,ルメー,美浦・手塚,差し,2.1,1,2,,35.9,484(0),中山,34,中4週,Y,,3,フィエールマン,キングカメハメハ,
