馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,クイーンレグナント,牝3,杉原,美浦・嘉藤,先行,66.0,10,13,3歳1勝クラス,39.1,444(-4),中山,62,中8週,Y,,3,タワーオブロンドン,ダノンシャンティ,
2,1,コパノトーマス,牡3,菊沢,美浦・青木,差し,11.7,7,5,,35.2,476(+2),新潟,14,中1週,Y,,3,タニノフランケル,サウスヴィグラス,
3,2,ブレイヴソルジャー,牡3,石田,美浦・新開,,13.7,8,1,3歳未勝利,37.0,454(+2),福島,28,中3週,Y,,3,ファインニードル,キングカメハメハ,
4,2,カシノリアーナ,牝3,石神道,美浦・天間,差し,248.7,16,12,,35.1,432(-2),福島,28,中3週,Y,,3,サトノクラウン,ダイワメジャー,
5,3,コウジハラ,牝3,木幡初,美浦・西田,先行,108.8,13,10,3歳1勝クラス,38.5,426(+8),中山,55,中7週,Y,,3,マテラスカイ,ワイルドラッシュ,
6,3,アースコーリング,牡3,井上瑛,地方・五十冬,差し,147.3,14,7,25周年キ,38.2,498(-8),門別,38,中4週,,,0,フォーウィールドライブ,マンハッタンカフェ,
7,4,フローラルツッキー B,牝3,河原田,美浦・伊坂,差し,244.1,15,16,3歳1勝クラス,34.9,432(+4),東京,98,中13週,Y,,2,モズアスコット,スペシャルウィーク,
8,4,ウィングブルー,牝3,ゴンサ,美浦・斎藤誠,,5.9,3,4,,36.0,492(+2),新潟,14,中1週,Y,,3,アドマイヤマーズ,Anabaa,
9,5,ミヤフロント,牝3,森田,栗東・斉藤崇,先行,76.0,11,1,3歳未勝利,36.6,456(-4),小倉,98,中13週,Y,,3,Kingman,War Front,
10,5,ダブルチャレンジ,牝3,長岡,美浦・深山,先行,9.5,6,1,3歳未勝利,36.3,440(+2),小倉,84,中11週,Y,,3,シャンハイボビー,キズナ,
11,6,エムティリオ,牝3,上里,美浦・小野,逃げ,87.8,12,14,3歳1勝クラス,34.5,414(+6),中山,69,中9週,Y,,2,グレーターロンドン,エムオーウイナー,
12,6,クワイエットアイ,牡3,柴田裕,栗東・中竹,先行,34.9,9,16,,37.6,456(-10),福島,28,中3週,Y,,3,St Mark's Basilica,ディープインパクト,
13,7,オタルイーグル,牡3,亀田,栗東・高柳大,先行,5.6,2,1,3歳未勝利,33.5,492(0),新潟,13,中1週,Y,,2,ダノンスマッシュ,サクラバクシンオー,
14,7,トモジャオーリー,牝3,小林美,美浦・鈴木伸,先行,6.4,5,1,3歳未勝利,37.2,442(+4),中山,77,中10週,Y,,3,モズアスコット,ブラックタイド,
15,8,シーグルロス,牝3,丹内,美浦・尾形,先行,6.1,4,7,3歳1勝クラス,35.4,454(+2),中山,48,中6週,Y,,3,フィレンツェファイア,ディープインパクト,
16,8,カレンデュラ,牝3,嶋田,美浦・室井,逃げ,4.2,1,1,3歳未勝利,34.3,424(-6),福島,27,中3週,Y,,3,アルアイン,アドマイヤコジーン,
