券種,組み合わせ,配当,人気
単勝,5,4870,9
複勝,5,650,10
複勝,8,120,1
複勝,2,130,2
枠連,5-6,3880,13
馬連,5-8,9310,28
ワイド,5-8,2170,28
ワイド,2-5,2660,31
ワイド,2-8,210,1
馬単,5-8,27020,58
3連複,2-5-8,6900,25
3連単,5-8-2,91020,249
