着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,サトノワーグナー,牡3,54.0,横山武,1:09.1,,1,3.6,34.6,美浦斎藤誠,486(+2)
2,6,11,ファビュラススター,牡5,56.0,丹内,1:09.1,クビ,10,22.2,35.0,栗東新谷,522(+18)
3,3,5,スイミーユニバンス,牝6,53.0,鮫島駿,1:09.4,1.3/4,11,39.1,34.2,栗東平田,440(+4)
4,5,10,ララバニュルス,牡4,56.0,藤懸,1:09.5,3/4,4,8.4,34.7,美浦大竹,540(-4)
5,6,12,デンプシー,牡3,55.0,横山和,1:09.5,クビ,2,3.6,35.3,美浦上原佑,462(-2)
6,2,4,ルージュベルベット,牝5,53.0,浜中,1:09.6,クビ,6,14.7,34.7,美浦浅利,444(-10)
7,1,1,カガラプンツェル,牝3,52.0,原田和,1:09.7,3/4,9,20.6,34.9,美浦萱野,494(+6)
8,7,13,フミサウンド,牡6,55.0,大野,1:09.8,1/2,14,79.2,35.1,美浦鹿戸,460(+10)
9,5,9,プレセピオ,牝3,52.0,川又,1:09.9,1/2,5,11.9,34.9,栗東笹田,472(+2)
10,4,8,ムチャスグラシアス,牝5,52.0,佐藤,1:10.0,クビ,16,162.2,34.7,美浦菊川,444(+4)
11,8,15,シーグルロス,牝3,52.0,小林美,1:10.0,クビ,7,16.3,35.7,美浦尾形,460(+6)
12,7,14,ホウオウブースター,牡4,55.0,石川倭,1:10.0,クビ,13,43.4,35.2,美浦高柳瑞,438(-2)
13,2,3,バシレウスシチー,牡7,56.0,小沢,1:10.3,1.3/4,12,39.6,35.2,栗東岡田,454(+8)
14,4,7,セイウンデセオ,牝5,54.0,武豊,1:10.4,1/2,3,7.8,35.4,美浦小手川,510(+10)
15,1,2,ショウナンカリス,牝3,52.0,吉田隼,1:10.7,1.3/4,8,19.8,35.7,美浦加藤士,424(+6)
16,3,6,コックオーヴァン,牝3,51.0,遠藤,1:11.0,2,15,94.3,36.5,美浦伊藤伸,466(+2)
