着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,ロードオブザチェコ,牡5,58.0,丸田,1:09.5,,4,9.6,35.8,美浦石栗,494(-4)
2,3,3,ブルーダイヤカフェ,牡6,58.0,大野,1:10.3,5,3,4.9,35.7,美浦和田勇,538(-4)
3,1,1,サザンエルフ,牝4,56.0,菅原明,1:10.3,ハナ,1,3.1,36.2,美浦中川,462(-4)
4,5,5,フレーゲル,牡5,58.0,津村,1:10.3,クビ,6,13.5,35.2,美浦鈴木慎,484(-6)
5,2,2,ダイシンウィット,牡6,58.0,内田博,1:10.5,1,9,21.6,36.2,美浦小笠,514(-4)
6,8,11,ネイチャーカレン,牡6,58.0,野中,1:10.7,1.1/4,10,35.5,36.1,美浦根本,464(+6)
7,6,8,フレーズメーカー,牡5,58.0,杉原,1:10.9,1.1/4,7,16.1,36.8,美浦栗田,502(+8)
8,5,6,スズカサウスソング,牡6,58.0,永野,1:11.1,1.1/4,8,20.8,36.5,美浦伊藤圭,498(0)
9,7,9,パイプライン,セ6,58.0,Mデム,1:11.3,1,5,9.9,37.5,美浦田中剛,492(0)
10,6,7,ローヴェロ,牡4,58.0,横山武,1:11.4,クビ,2,4.1,37.6,美浦加藤征,506(+4)
11,7,10,ゴールドクロス,牡8,58.0,田辺,1:11.7,1.3/4,12,99.7,36.6,美浦小西,490(-2)
12,4,4,エバーサニーハート,牡5,58.0,大庭,1:11.8,1,11,51.4,37.6,美浦小手川,496(-2)
