券種,組み合わせ,配当,人気
単勝,1,220,1
複勝,1,130,1
複勝,14,890,10
複勝,9,370,6
枠連,1-8,2060,9
馬連,1-14,7720,25
ワイド,1-14,2010,23
ワイド,1-9,730,6
ワイド,9-14,8630,66
馬単,1-14,9340,34
3連複,1-9-14,22770,72
3連単,1-14-9,104110,318
