馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ネイチャーシップ,牡6,古川吉,美浦・根本,追込,25.6,6,10,,36.7,510(+6),中山,78,中10週,Y,,3,ゴールドシップ,アルデバランII,
2,2,アスターブジエ,牡4,柴田裕,栗東・中竹,差し,9.2,4,2,4歳以上1勝クラス,36.7,452(-6),小倉,29,中3週,Y,,3,オルフェーヴル,マンハッタンカフェ,
3,3,ドーバーイーグル B,牡4,丹内,美浦・奥村武,差し,4.8,3,3,,35.3,502(+6),小倉,22,中2週,Y,,3,ディーマジェスティ,キングヘイロー,
4,4,ディアマイサン,牡4,菱田,栗東・松下,差し,27.3,7,6,4歳以上1勝クラス,36.5,532(-6),小倉,7,連闘,Y,,3,ハービンジャー,ハーツクライ,
5,5,ビッグベルーガ,牡4,国分恭,栗東・牧浦,追込,127.1,9,11,3歳以上1勝クラス,38.6,462(-2),新潟,127,中17週,Y,,3,ハービンジャー,ゼンノロブロイ,
6,6,スノーディザイア,牝5,藤岡康,美浦・畠山,差し,47.8,8,8,4歳以上1勝クラス,35.7,470(+4),小倉,14,中1週,Y,,3,ゴールドシップ,ホワイトマズル,
7,6,パープルクラウド,牡4,鮫島駿,栗東・吉村,,3.4,2,2,,37.0,510(0),小倉,36,中4週,Y,,3,ドゥラメンテ,Galileo,
8,7,チャイボーグ,牝4,勝浦,美浦・的場,差し,173.3,11,11,,37.5,466(-12),小倉,36,中4週,Y,,3,シャンハイボビー,スタチューオブリバティ,
9,7,ゼンノインヴォーク,牡5,北村友,栗東・四位,差し,2.1,1,2,,35.2,456(+2),小倉,22,中2週,Y,,3,シルバーステート,ハービンジャー,
10,8,マイネルジャッカル,牡6,,美浦・西田,差し,18.8,5,5,,36.0,476(-10),小倉,22,中2週,Y,,3,トーホウジャッカル,マイネルラヴ,
11,8,ペリプルス,牡4,丸山,美浦・佐藤,差し,130.0,10,7,,37.0,434(-4),小倉,15,中1週,Y,,3,ゴールドシップ,コンデュイット,
