着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,パカーラン,牡4,58.0,西塚,1:52.9,,4,10.8,38.3,栗東藤原,474(-4)
2,4,8,ジョータルマエ,セ5,58.0,鮫島良,1:53.2,1.3/4,5,11.1,39.2,栗東河嶋,496(0)
3,8,16,ショーダンサー,牡3,55.0,国分優,1:53.4,1.1/2,1,2.8,36.5,栗東大根田,432(-2)
4,5,9,ラヴオントップ,牝4,56.0,亀田,1:53.7,1.1/2,7,15.6,36.5,栗東西村,494(+6)
5,2,4,キングオブフジ,牡4,58.0,中井,1:53.9,1.1/2,3,6.4,37.3,栗東角田,498(-4)
6,4,7,キングブルー,牡4,58.0,川田,1:54.0,1/2,2,4.2,37.4,栗東四位,496(+8)
7,1,1,ユメハハテシナク,牡5,58.0,高杉,1:54.3,2,8,22.3,39.1,栗東石坂,480(+2)
8,1,2,タッチャブル,牡5,58.0,菱田,1:54.4,クビ,11,44.9,37.2,栗東中村,524(+6)
9,3,5,メイショウマントル,牡7,58.0,川須,1:54.4,クビ,12,52.5,36.9,栗東安達,514(0)
10,6,11,チカミリオン,牝4,56.0,角田和,1:54.9,2.1/2,6,14.8,40.6,栗東大久保,486(-2)
11,7,13,トーアシオン,セ9,58.0,藤懸,1:54.9,クビ,16,150.7,37.4,美浦辻,472(+6)
12,7,14,クリノクリスタル,牝5,56.0,小沢,1:55.0,3/4,14,95.0,40.5,栗東大橋,478(+6)
13,6,12,ドンアチェカ,牡5,58.0,国分恭,1:55.3,1.3/4,15,126.9,37.9,栗東千田,482(-6)
14,3,6,ショウサンキズナ,牡6,58.0,酒井,1:55.4,クビ,13,69.9,38.7,栗東松下,526(-4)
15,2,3,メイショウソウセキ,牡3,55.0,永島,1:55.8,2.1/2,10,30.1,41.7,栗東松永幹,488(-4)
16,5,10,ヴォルスター,牡4,58.0,吉村,1:57.0,7,9,24.9,42.7,栗東清水久,434(-4)
