着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,10,シアージスト,牡6,58.0,大野,1:07.3,,5,10.2,36.0,美浦堀,554(-4)
2,7,11,オーブルクール,牝4,55.0,石橋脩,1:07.7,2.1/2,1,2.7,36.3,美浦矢野,474(+4)
3,8,12,コパノパサディナ,牡5,57.0,木幡巧,1:07.8,1/2,12,103.2,35.7,美浦上原博,538(-2)
4,8,13,レディフォース,牝5,55.0,長岡,1:07.9,クビ,7,13.2,36.3,栗東杉山佳,522(-2)
5,3,3,イスラアネーロ,牡6,58.0,田辺,1:07.9,クビ,4,9.1,36.3,栗東吉村,452(0)
6,5,6,エコロガイア,牡4,57.0,津村,1:08.0,1/2,6,11.6,36.0,栗東森秀,480(+4)
7,6,8,エスカル,牡4,57.0,菅原明,1:08.2,3/4,2,5.2,35.6,栗東森秀,498(-2)
8,1,1,グッジョブ,牡5,57.0,戸崎圭,1:08.2,ハナ,3,6.1,35.2,栗東牧浦,448(+2)
9,5,7,エランティス,牝5,55.0,加藤,1:08.2,クビ,9,22.3,37.0,栗東杉山晴,492(+4)
10,4,4,タイセイブレイズ,牡7,57.0,三浦,1:08.3,クビ,11,60.5,35.2,栗東牧浦,474(-4)
11,6,9,メズメライザー,セ6,57.0,石川,1:08.4,3/4,10,27.4,36.5,栗東千田,522(-10)
12,2,2,ルクスメテオール,牡5,57.0,内田博,1:08.9,2.1/2,8,20.5,36.5,栗東小林,488(0)
13,4,5,スパイダーゴールド,牡6,57.0,江田照,1:09.1,1.1/4,13,146.9,36.5,美浦鹿戸,510(+6)
