馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,リキサンハート,牝6,,美浦・奥平,差し,89.9,11,4,3歳以上1勝クラス,38.3,504(-2),函館,14,中1週,Y,,3,ダイワメジャー,トニービン,,
2,2,キングヴァージル,牡3,永野,栗東・矢作,先行,50.4,8,12,,36.2,496(-10),函館,14,中1週,Y,,3,ロードカナロア,Elusive Quality,,
3,3,カムランベイ,牡4,丹内,美浦・岩戸,差し,11.0,5,4,3歳以上1勝クラス,38.8,502(-2),福島,21,中2週,Y,,3,タリスマニック,Hard Spun,,
4,3,ヒデシンイメル,牡3,富田,栗東・武英,逃げ,18.0,7,7,,37.9,454(-4),函館,15,中1週,Y,,3,モーリス,エピファネイア,,
5,4,ブレットフライ,牡5,長浜,美浦・萱野,差し,184.6,14,11,4歳以上1勝クラス,38.6,504(-4),中山,155,中21週,Y,,3,フリオーソ,フジキセキ,,B
6,4,ワイドブリザード,セ3,高杉,美浦・武井,,4.1,2,2,3歳以上1勝クラス,37.9,420(-12),函館,22,中2週,Y,,3,カリフォルニアクローム,ディープインパクト,,
7,5,フクノブルジュ,牡4,横山和,美浦・竹内,差し,7.3,4,4,4歳以上1勝クラス,36.0,454(+4),東京,70,中9週,Y,,3,フリオーソ,ネオユニヴァース,,
8,5,ミッキーラッキー,牡3,ルメー,美浦・堀,先行,2.6,1,11,,39.1,552(-16),函館,15,中1週,Y,,3,ドゥラメンテ,ストリートセンス,,
9,6,タマモネモフィラ,牝4,小林勝,栗東・大橋,差し,63.5,10,12,3歳以上1勝クラス,40.5,478(-2),函館,14,中1週,Y,,3,パイロ,ゴールドアリュール,,
10,6,マンダリンボレロ,牡4,水口,美浦・伊藤伸,差し,136.1,13,13,3歳以上1勝クラス,34.6,486(+2),函館,14,中1週,Y,,3,スピルバーグ,アドマイヤムーン,,
11,7,ポワンキュルミナン,牡4,菱田,栗東・岡田,差し,5.4,3,3,3歳以上1勝クラス,36.7,422(-4),函館,28,中3週,Y,,3,ロゴタイプ,フジキセキ,,
12,7,ベイビールビオ,牡5,佐々木,美浦・田村,差し,13.7,6,4,,36.6,494(-4),函館,15,中1週,Y,,3,ビッグアーサー,ゴールドアリュール,,
13,8,スティーロポリス,牡4,鮫島駿,栗東・西村,差し,52.5,9,10,,37.6,514(-10),函館,22,中2週,Y,,3,リアルスティール,シンボリクリスエス,,
14,8,チャールストン,セ5,古川奈,美浦・小手川,先行,98.5,12,14,3歳以上1勝クラス,36.4,478(0),東京,57,中7週,Y,,3,カレンブラックヒル,ジェイドロバリー,,B
