着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,ラヴィータエベラ,牡6,56.0,西村淳,1:43.8,,4,7.7,36.8,栗東田中克,510(+6)
2,6,11,サトノロイヤル,牡5,57.0,浜中,1:43.8,ハナ,2,4.3,36.3,栗東南井,500(-8)
3,1,2,コパノニコルソン,牡4,56.0,藤岡康,1:44.1,1.1/2,1,3.7,36.5,栗東宮,520(-2)
4,4,8,ラボエーム,牝6,54.0,国分優,1:44.1,クビ,9,20.2,36.4,栗東大根田,444(-4)
5,3,5,テイエムマグマ,牡5,56.0,高倉,1:44.3,3/4,5,9.9,36.8,栗東杉山晴,498(-10)
6,2,4,レガーメペスカ,牡6,56.0,北村友,1:44.5,1.1/4,8,14.9,37.4,栗東松永昌,498(-18)
7,1,1,モズマゾク,牡5,56.0,丹内,1:44.5,アタマ,7,12.7,36.5,栗東南井,486(-4)
8,7,14,ロコポルティ,牡5,55.0,丸山,1:44.5,クビ,14,72.9,37.3,栗東西園正,528(-4)
9,6,12,ペガサス,牡7,55.0,角田和,1:44.7,3/4,13,66.0,37.0,栗東大久保,460(+4)
10,8,16,エースレイジング,牡6,53.0,小崎,1:44.7,アタマ,15,135.7,36.7,栗東小崎,472(+16)
11,3,6,モズピンポン,牡6,55.0,勝浦,1:44.8,クビ,12,55.3,37.4,栗東矢作,518(-8)
11,4,7,ゴールドティア,牝6,54.0,富田,1:44.8,クビ,11,40.5,36.5,栗東池添学,476(-6)
13,8,15,ハンディーズピーク,牡5,56.0,藤岡佑,1:44.8,アタマ,3,7.6,37.0,栗東大久保,512(+4)
14,5,10,ロードインファイト,牡6,56.0,吉田隼,1:45.0,1,6,12.6,37.9,栗東野中,462(+10)
15,2,3,オレンジペコ,牝6,53.0,古川吉,1:45.4,2.1/2,10,31.9,38.1,栗東武英,484(0)
16,7,13,リノキアナ,牝6,53.0,菱田,1:45.5,1/2,16,178.5,37.6,栗東谷,438(-4)
