券種,組み合わせ,配当,人気
単勝,5,1120,5
複勝,5,280,5
複勝,2,390,7
複勝,4,170,2
枠連,2-5,8040,24
馬連,2-5,7010,22
ワイド,2-5,1870,23
ワイド,4-5,740,11
ワイド,2-4,1040,14
馬単,5-2,15850,47
3連複,2-4-5,9780,36
3連単,5-2-4,80470,248
