券種,組み合わせ,配当,人気
単勝,3,460,2
複勝,3,190,3
複勝,12,120,1
複勝,5,1470,10
枠連,3-8,560,3
馬連,3-12,680,1
ワイド,3-12,310,1
ワイド,3-5,5680,43
ワイド,5-12,3240,34
馬単,3-12,1540,4
3連複,3-5-12,15330,47
3連単,3-12-5,63750,196
