コーナー,通過順
1コーナー,"7,1,8(2,3)(4,6)9,10,5"
2コーナー,"7,1,8(2,3)4,6,9,10,5"
3コーナー,"3,1(7,8)(4,2)6,9-10-5"
4コーナー,"3,1-(7,8)(4,2)(9,6)-(10,5)"
