着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,タクシンイメル,牝4,56.0,高倉,1:51.7,,11,57.3,37.7,栗東武英,484(+12)
2,8,16,パルクリチュード,牝5,56.0,松山,1:51.8,1/2,3,6.2,37.1,栗東松永幹,456(+6)
3,2,4,ルフトクス,牝4,56.0,北村友,1:51.9,クビ,7,14.1,38.2,栗東杉山佳,468(-4)
4,7,14,カプラローラ,牝6,56.0,横山和,1:52.5,4,6,11.4,37.6,美浦菊沢,482(-8)
5,6,11,エーリアル,牝4,56.0,ルメー,1:52.6,1/2,2,4.2,38.4,美浦西田,508(-4)
6,1,2,サクソンジェンヌ,牝4,56.0,川田,1:52.8,1,4,7.0,38.8,栗東高橋忠,470(+6)
7,5,10,ノボリクレバー,牝5,56.0,武豊,1:52.9,1,1,3.6,38.3,栗東石橋,504(-6)
8,3,6,タマモナポリ,牝4,56.0,岩田望,1:53.0,クビ,9,32.6,39.2,栗東河嶋,464(+2)
9,2,3,クリノクリスタル,牝5,56.0,田口,1:53.1,1/2,15,143.5,38.4,栗東大橋,472(+6)
10,4,8,キタノブライド,牝5,56.0,菱田,1:53.3,1.1/4,14,96.3,38.3,栗東坂口,434(+6)
11,7,13,サイモンコーラル,牝5,56.0,高杉,1:53.4,1,12,80.7,38.3,栗東羽月,462(+2)
12,3,5,コーラルハート,牝4,56.0,鮫島駿,1:53.5,クビ,16,155.4,38.9,栗東小林,506(+6)
13,4,7,ハリウッドパーク,牝4,56.0,吉村,1:53.6,3/4,5,8.1,39.4,栗東長谷川,508(+4)
14,8,15,アウロス,牝5,56.0,和田竜,1:54.3,4,13,85.2,39.4,栗東高橋一,462(+6)
15,6,12,フローラルセント,牝4,56.0,坂井,1:54.9,3.1/2,8,24.3,40.5,栗東松下,476(+6)
16,1,1,ミヤジレガリア,牝5,56.0,幸,1:56.7,大,10,42.4,42.3,栗東鈴木孝,496(-14)
