コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"3,13,15(16,7)-5,11(4,6,14)(1,10)(8,17)-(2,9)12"
4コーナー,"3,13,15,16,7(4,5)(1,6,11)(10,14)(2,8,17)9,12"
