着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,7,テーオースパロー,牡4,58.0,西村淳,1:10.0,,3,7.0,34.8,栗東清水久,498(0)
2,6,8,ダブルスナッチ,牝5,56.0,横山武,1:10.3,2,2,4.5,35.0,美浦宗像,430(-4)
3,8,13,フォレクラフト,牝4,56.0,角田和,1:10.3,アタマ,7,15.2,35.4,栗東四位,468(-10)
4,4,4,デイトンウェイ,牡5,58.0,亀田,1:10.3,ハナ,6,14.4,35.6,栗東野中,506(0)
5,2,2,ウインアステロイド,牡6,58.0,丹内,1:10.4,3/4,8,16.1,35.5,美浦和田郎,466(-6)
6,4,5,トーホウジュナール,牝5,56.0,荻野極,1:10.4,ハナ,4,7.5,35.3,栗東高橋亮,472(0)
7,7,11,アリシアン,牝4,56.0,三浦,1:10.5,クビ,5,9.3,35.5,美浦加藤征,486(0)
8,3,3,パラティーノヒル,牝6,56.0,丸田,1:10.5,クビ,13,261.0,35.9,美浦南田,420(0)
9,1,1,ダレモトメラレナイ,牝4,56.0,団野,1:10.5,ハナ,1,2.8,35.6,美浦竹内,486(+8)
10,6,9,ダノンジェネラル,牡5,58.0,勝浦,1:10.5,ハナ,11,59.7,35.5,美浦西田,502(-2)
11,8,12,エメラルアポロン,牡4,58.0,横山琉,1:10.6,クビ,12,191.0,35.2,美浦相沢,478(-8)
12,5,6,ガーデンアイル,牝4,56.0,斎藤,1:10.8,1.1/2,9,19.0,35.3,美浦辻,478(-2)
13,7,10,チカリヨン,牝5,56.0,藤田菜,1:11.0,1.1/4,10,48.2,36.2,栗東松永幹,480(-2)
