着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,15,ゴールデンシロップ,牡6,53.0,原,1:20.7,,16,99.1,33.3,美浦鈴木慎,540(+10)
2,7,14,シュトラウス,牡3,56.0,北村宏,1:20.7,アタマ,5,9.9,34.3,美浦武井,526(+8)
3,5,9,マルディランダ,牡4,55.0,佐々木,1:20.8,クビ,4,7.3,34.0,美浦金成,480(0)
4,6,11,シャドウフューリー,牡4,56.0,田辺,1:20.8,アタマ,1,5.2,33.8,栗東杉山晴,482(-2)
5,8,18,スコールユニバンス,牝5,51.0,石田,1:20.8,ハナ,17,193.8,34.0,栗東矢作,458(-6)
6,2,4,シュバルツカイザー,セ6,57.0,菅原明,1:20.8,アタマ,9,22.2,33.5,美浦大竹,504(+6)
7,1,2,アサヒ,牡5,55.0,野中,1:20.9,1/2,11,26.0,33.4,美浦金成,506(-6)
8,1,1,カンチェンジュンガ,牡4,55.0,戸崎圭,1:20.9,クビ,3,6.1,33.2,栗東庄野,482(-2)
9,4,7,オニャンコポン,牡5,57.0,吉田豊,1:21.0,クビ,7,12.2,33.7,美浦小島,480(+4)
10,3,6,ジョウショーホープ,牡4,55.0,松本,1:21.1,3/4,14,75.6,34.4,栗東新谷,466(-4)
11,8,17,ミシシッピテソーロ,牝4,53.0,木幡巧,1:21.1,アタマ,8,16.6,34.8,美浦畠山,448(0)
12,7,13,ダディーズビビッド,牡6,57.5,シュタ,1:21.2,1,12,26.8,34.6,栗東千田,498(0)
13,3,5,アルーリングウェイ,牝5,53.0,小林凌,1:21.4,1,18,253.3,34.3,栗東藤岡,482(0)
14,2,3,サトノペルセウス,セ6,55.0,西塚,1:21.4,クビ,15,99.1,34.3,栗東藤原,482(+10)
15,6,12,オーキッドロマンス,牡3,57.0,内田博,1:21.5,1/2,6,10.9,35.5,美浦手塚,490(+6)
16,4,8,ティニア,牡4,55.0,横山武,1:21.5,ハナ,2,5.4,34.9,栗東池江,502(-4)
17,8,16,マスクオールウィン,牝3,54.0,石橋脩,1:22.1,3.1/2,10,22.4,35.9,美浦牧,504(+4)
18,5,10,リュミエールノワル,牡5,57.0,横山和,1:23.2,7,13,29.2,36.8,美浦上原佑,482(+10)
