馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アナレクタ,牡3,吉村,栗東・千田,,258.3,15,1,3歳未勝利,37.0,460(+8),阪神,20,中2週,Y,,3,ノヴェリスト,ファスリエフ,,
2,2,ローガンパス,牡3,ムルザ,栗東・奥村豊,逃げ,5.4,3,1,3歳未勝利,36.5,490(+6),阪神,49,中6週,Y,,3,サトノアラジン,Oasis Dream,,
3,2,タイセイミニスター,牡3,田口,栗東・大橋,先行,111.5,12,1,3歳新馬,38.4,476(-16),京都,96,中13週,Y,,1,シニスターミニスター,フレンチデピュティ,,
4,3,クリノオリーブ,牝3,角田河,栗東・谷,先行,7.3,5,2,3歳1勝クラス,36.2,462(+2),阪神,20,中2週,Y,,3,ニューイヤーズデイ,ダイワメジャー,,
5,3,ジョーローリット,牝3,岩田康,栗東・中竹,逃げ,42.7,8,13,3歳1勝クラス,43.5,478(+8),京都,76,中10週,Y,,2,ダノンレジェンド,ジョーカプチーノ,,
6,4,テンドウ,牡3,松山,栗東・杉山佳,逃げ,15.5,6,1,3歳未勝利,36.1,478(-6),京都,69,中9週,Y,,3,ビッグアーサー,ヨハネスブルグ,,
7,4,メイプルギャング,牡3,柴田裕,栗東・中竹,先行,114.5,13,10,,37.6,490(+12),東京,154,中21週,Y,,3,War Front,Rahy,,
8,5,シリウス,牡3,岩田望,栗東・石坂,,54.3,9,1,3歳未勝利,37.4,450(-2),京都,84,中11週,Y,,3,ダノンレジェンド,バブルガムフェロー,,
9,5,カレンマウラー,牡3,北村宏,栗東・安田,差し,160.4,14,1,3歳未勝利,37.6,456(0),阪神,14,中1週,Y,,3,シュヴァルグラン,シェルゲーム,,
10,6,スパークルジョイ,牝3,鮫島駿,栗東・鮫島,,94.8,10,1,3歳未勝利,35.3,440(-6),小倉,42,中5週,Y,,3,レッドファルクス,タニノギムレット,,
11,6,ジューンブレア,牝3,坂井,栗東・武英,先行,6.7,4,13,,36.4,468(-8),阪神,34,中4週,Y,,3,American Pharoah,Galileo,,
12,7,ポマール,牝3,西村淳,栗東・小栗,先行,96.8,11,1,3歳未勝利,37.8,440(-2),阪神,49,中6週,Y,,3,エピファネイア,ダイワメジャー,,
13,7,スターターン,牡3,モレイ,栗東・坂口,先行,2.7,1,4,,37.2,476(+10),東京,140,中19週,Y,,3,グレーターロンドン,スニッツェル,,
14,8,メイショウヤーキス,牡3,,栗東・飯田,先行,19.4,7,6,3歳1勝クラス,36.8,442(+2),阪神,20,中2週,Y,,2,シニスターミニスター,メイショウオウドウ,,
15,8,ディスタントスカイ,牡3,武豊,栗東・角田,先行,4.7,2,14,3歳1勝クラス,40.6,504(-2),東京,62,中8週,Y,,2,Uncle Mo,Smart Strike,,
