コーナー,通過順
1コーナー,"10,9,4,5,7,3,6,2,8-1"
2コーナー,"10(4,9)(5,7)3,6,2,8-1"
3コーナー,"10(9,7)4(5,6)(3,8)2,1"
4コーナー,"(*10,9)(4,7)(5,6)3,8,2,1"
