着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,ヤマニンウルス,牡4,57.0,武豊,1:42.7,,1,1.7,37.5,栗東斉藤崇,584(+2)
2,3,5,スレイマン,牡6,57.0,西村淳,1:43.2,3,3,5.8,37.8,栗東池添,546(0)
3,1,1,マリオロード,牡5,57.0,松山,1:43.3,3/4,12,99.1,37.4,栗東安達,496(-12)
4,5,9,ハピ,牡5,57.0,菱田,1:43.3,クビ,2,4.2,37.3,栗東大久保,484(-2)
5,2,3,ゲンパチルシファー,牡8,57.0,団野,1:43.3,クビ,14,137.0,36.7,栗東佐々木,506(-10)
6,1,2,ヴァンヤール,牡6,57.0,荻野極,1:43.5,3/4,8,40.6,37.9,栗東庄野,534(+4)
7,8,16,ラインオブソウル,牡5,57.0,松若,1:43.6,1/2,10,83.9,36.9,栗東音無,522(+8)
8,7,14,ブラックアーメット,牡6,57.0,泉谷,1:43.6,クビ,4,14.1,37.3,栗東角田,504(0)
9,2,4,リプレーザ,牡6,58.0,国分優,1:44.1,2.1/2,16,301.6,38.0,栗東大根田,492(-14)
10,4,8,ウェルカムニュース,牡5,57.0,Mデム,1:44.2,1/2,11,99.1,37.1,栗東池江,492(-8)
11,5,10,メイショウダジン,牡7,57.0,小沢,1:44.2,ハナ,15,270.1,38.7,栗東渡辺,466(-8)
12,8,15,グロリアムンディ,牡6,58.0,幸,1:44.5,2,7,39.3,39.0,栗東大久保,512(+2)
13,6,12,デシエルト,牡5,57.0,岩田康,1:44.8,1.1/2,5,19.4,39.0,栗東安田,522(-8)
14,7,13,ブルーサン,牡3,54.0,和田竜,1:45.0,1.1/2,6,27.9,40.1,栗東川村,506(-2)
15,3,6,レガーメペスカ,牡7,57.0,田口,1:46.2,7,13,130.1,40.6,栗東藤野,494(0)
16,4,7,バスラットレオン,牡6,58.0,坂井,1:46.2,クビ,9,46.0,41.2,栗東矢作,496(-6)
