コーナー,通過順
1コーナー,"8(1,9)(6,2,4)-(7,5)-3"
2コーナー,"8(1,9)(6,2,4)-(7,5)-3"
3コーナー,"8-1(6,2)9(7,4)-5,3"
4コーナー,"8-2(1,7,4)6-5,9,3"
