馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,フルールジェンヌ,牝3,永島,栗東・鈴木孝,先行,92.3,17,6,,34.9,452(-6),京都,49,中6週,Y,,3,ミッキーアイル,キングカメハメハ,
2,1,ギリーズボール,牝3,西塚,美浦・手塚久,差し,24.5,10,13,,35.4,414(-10),中山,55,中7週,Y,,2,エピファネイア,フジキセキ,
3,2,プレセピオ,牝3,富田,栗東・笹田,,16.4,7,8,,35.4,470(-6),京都,49,中6週,Y,,3,パドトロワ,エピファネイア,
4,2,ショウナンカリス,牝3,池添,美浦・加藤士,差し,5.3,1,7,,35.2,420(+2),阪神,83,中11週,Y,,3,リアルスティール,American Pharoah,
5,3,テイエムスティール,牝3,高杉,栗東・高橋一,差し,5.7,3,3,,33.7,430(+2),京都,49,中6週,Y,,2,リアルスティール,ヴィクトワールピサ,
6,3,タイニーワンダー,牝3,吉田隼,栗東・四位,差し,57.7,16,1,2歳未勝利,38.0,410(-2),阪神,84,中11週,Y,,2,ドレフォン,ディープインパクト,
7,4,アイニードユー,牝3,西村淳,栗東・吉村,,6.9,4,3,,35.7,460(-6),京都,28,中3週,Y,,3,ファインニードル,ハードスパン,
8,4,ルージュサウダージ,牝3,斎藤,栗東・松永幹,差し,16.2,6,1,,33.3,474(-8),小倉,42,中5週,Y,,3,フィレンツェファイア,ロードカナロア,
9,5,タイセイフレッサ,牝3,小沢,美浦・斎藤誠,差し,118.2,18,7,,34.4,460(-2),中京,84,中11週,Y,,2,キズナ,Candy Ride,
10,5,ラスティングスノー,牝3,松本,美浦・池上,逃げ,37.8,14,16,,36.7,474(+4),阪神,83,中11週,Y,,3,モズアスコット,マンハッタンカフェ,
11,6,クリエープキー,牝3,松山,美浦・牧,先行,38.9,15,1,,34.7,434(-14),小倉,27,中3週,Y,,3,ミッキーアイル,Spirit One,
12,6,トワニ,牝3,田山,美浦・蛯名正,差し,32.8,12,3,,34.7,418(0),京都,21,中2週,Y,,3,リオンディーズ,ウォーエンブレム,
13,7,デアヴェローチェ,牝3,酒井,栗東・上村,差し,8.8,5,5,,34.9,450(-4),京都,28,中3週,Y,,3,マテラスカイ,ミッキーアイル,
14,7,コラルリーフ,牝3,鮫島駿,栗東・佐藤悠,差し,19.5,8,1,,34.0,460(0),中京,77,中10週,Y,,3,ビッグアーサー,ベルシャザール,
15,7,ローズカリス,牝3,田口,栗東・大橋,先行,28.2,11,13,,36.4,428(-2),阪神,83,中11週,Y,,2,カリフォルニアクローム,ヘニーヒューズ,
16,8,ファニーバニー,牝3,松若,栗東・杉山佳,,19.9,9,8,,36.0,440(-2),京都,54,中7週,Y,,3,シスキン,ハービンジャー,
17,8,サンアントワーヌ,牝3,荻野極,美浦・鹿戸,差し,5.4,2,5,,35.4,460(-4),中山,55,中7週,Y,,3,ドレフォン,ハービンジャー,
18,8,イヌボウノウタゴエ,牝3,吉村,美浦・西田,差し,33.7,13,10,,35.2,478(+4),阪神,83,中11週,Y,,3,シスキン,Frankel,
