着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,ロードクロンヌ,牡4,57.0,藤岡佑,1:52.1,,1,2.2,37.9,栗東四位,482(-2)
2,3,5,ストライク,牡5,56.0,三浦,1:53.0,5,6,17.4,38.2,美浦加藤士,508(-4)
3,1,2,スノーグレース,牝6,54.0,丹内,1:53.0,クビ,5,16.2,39.4,美浦中舘,486(0)
4,3,6,ガンウルフ,牡5,54.0,戸崎圭,1:53.3,1.3/4,11,36.0,39.2,栗東藤岡,490(-8)
5,4,8,イージーオンミー,牝5,53.0,北村宏,1:53.5,1.1/4,12,49.4,38.4,美浦中舘,452(+14)
6,1,1,ハッスルダンク,牡5,55.0,江田照,1:53.6,アタマ,7,21.7,39.0,美浦中川,454(0)
7,4,7,パシアンジャン,牡4,57.0,横山武,1:53.6,ハナ,2,5.0,37.6,栗東鈴木孝,452(-2)
8,7,14,エリカサファイア,牝4,54.0,佐々木,1:53.6,クビ,4,10.0,38.7,美浦堀,510(+18)
9,6,12,ダノンザボルケーノ,牡4,56.0,横山典,1:53.8,3/4,3,5.9,39.1,美浦菊沢,476(0)
10,2,4,オンザライン,セ7,56.0,木幡巧,1:53.8,クビ,9,28.4,38.9,美浦大和田,466(0)
11,2,3,アスクビックスター,牡6,55.0,菅原明,1:53.9,1/2,10,30.8,39.2,栗東矢作,478(-4)
12,8,16,ゴールドアローン,牝4,53.0,原,1:53.9,ハナ,8,27.9,38.7,美浦青木,470(0)
13,5,10,マイネルクロンヌ,牡8,55.0,津村,1:54.1,3/4,15,176.2,39.0,美浦青木,512(0)
14,6,11,オレデイイノカ,牡7,54.0,内田博,1:54.2,1/2,14,163.5,38.8,美浦古賀,514(+2)
15,7,13,スズノテレサ,牝6,52.0,柴田大,1:54.2,クビ,16,207.2,38.7,美浦深山,444(0)
16,5,9,シェットランド,牡5,55.0,荻野極,1:54.9,4,13,59.9,40.6,美浦久保田,562(+10)
