券種,組み合わせ,配当,人気
単勝,2,370,1
複勝,2,170,1
複勝,1,570,9
複勝,16,390,6
枠連,1-1,5170,24
馬連,1-2,5760,23
ワイド,1-2,1900,24
ワイド,2-16,1150,9
ワイド,1-16,4980,57
馬単,2-1,9790,41
3連複,1-2-16,33700,126
3連単,2-1-16,175530,633
