コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"9(3,5)(15,8)4(7,11)16,2(10,1,12)-(13,14)-6"
4コーナー,"9(5,15)3,8(4,7)-(2,16)11(10,1)12(13,14)=6"
