着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,アスコリピチェーノ,牝2,55.0,北村宏,1:33.8,,1,3.7,33.3,美浦黒岩,472(+8)
2,5,6,ショウナンマヌエラ,牝2,55.0,石橋脩,1:34.0,1,10,79.1,34.2,栗東高野,462(+2)
3,8,11,クリーンエア,牡2,55.0,大野,1:34.1,1,4,6.5,33.6,美浦上原博,462(+2)
4,5,5,ルクスノア,牝2,55.0,永島,1:34.5,2.1/2,7,18.9,34.4,栗東平田,470(+4)
5,7,9,シリウスコルト,牡2,55.0,三浦,1:34.6,1/2,12,95.6,33.2,美浦宗像,458(+10)
6,2,2,ヴァンヴィーヴ,牡2,55.0,Mデム,1:34.6,アタマ,6,14.6,33.7,栗東牧浦,490(+2)
7,3,3,エンヤラヴフェイス,牡2,55.0,菱田,1:34.7,1/2,3,4.8,33.7,栗東森田,480(+8)
8,7,10,ヒヒーン,牝2,55.0,酒井,1:34.9,1,5,7.1,34.6,栗東須貝,466(+6)
9,4,4,ルージュスタニング,牝2,55.0,菅原明,1:34.9,ハナ,2,4.4,34.1,栗東友道,496(+4)
10,6,7,ジューンテイク,牡2,55.0,富田,1:35.3,2.1/2,9,62.2,33.1,栗東武英,480(+8)
11,1,1,ホルトバージ,牡2,55.0,岩田康,1:35.9,3.1/2,8,46.0,35.0,栗東寺島,472(+6)
12,6,8,ニシノクラウン,牡2,55.0,石川,1:38.4,大,11,81.4,38.5,美浦相沢,456(+4)
