馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ブラックサウザー,牡6,,栗東・大根田,差し,80.2,10,10,4歳以上2勝クラス,37.2,440(+6),阪神,112,中15週,Y,,3,ダノンレジェンド,ゼンノロブロイ,
2,2,コーラルハート B,牝4,秋山稔,栗東・小林,先行,111.8,11,12,,38.9,514(+8),阪神,20,中2週,Y,,3,デクラレーションオブウォー,ディープインパクト,
3,3,トーレ,牡4,長岡,栗東・高橋亮,,7.6,2,3,4歳以上2勝クラス,37.4,488(+10),京都,49,中6週,Y,,3,マジェスティックウォリアー,ダンスインザダーク,
4,4,トゥルブレンシア,セ8,団野,栗東・東田,差し,39.6,8,11,3歳以上2勝クラス,38.8,460(0),阪神,13,中1週,Y,,3,フリオーソ,アドマイヤジャパン,
5,5,アレナパラシオ,牡4,田口,栗東・四位,先行,17.9,5,13,,42.0,478(+2),福島,69,中9週,Y,,3,シニスターミニスター,ファスリエフ,
6,6,ギマール B,牡4,岩田康,栗東・上村,先行,14.5,3,6,,38.1,450(-6),京都,34,中4週,Y,,3,カレンブラックヒル,ブライアンズタイム,
7,6,バイファーザベスト,牡6,吉村,栗東・清水久,先行,67.5,9,8,,36.9,526(-2),東京,13,中1週,Y,,3,キタサンブラック,メイショウボーラー,
8,7,タカサンフェイス,牡5,菱田,栗東・森田,先行,15.8,4,3,,36.9,470(0),阪神,28,中3週,Y,,3,ゴールドシップ,クロフネ,
9,7,キングツェッペリン,牡4,松若,栗東・牧田,差し,29.0,6,9,4歳以上2勝クラス,36.1,466(-6),東京,42,中5週,Y,,3,モーニン,ワイルドラッシュ,
10,8,メイショウズイウン,牡3,松山,栗東・本田,差し,1.2,1,2,,36.4,492(-8),阪神,28,中3週,Y,,3,ホッコータルマエ,エンパイアメーカー,
11,8,ケイアイメキラ,セ5,川須,栗東・秋山,差し,37.6,7,7,4歳以上2勝クラス,36.7,484(+12),京都,69,中9週,Y,,3,パイロ,クロフネ,
