着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,キャプテンネキ,牝2,55.0,松山,1:22.9,,5,7.7,35.5,栗東杉山晴,528(0)
2,3,3,セキトバイースト,牝2,55.0,藤岡康,1:22.9,ハナ,1,3.6,35.0,栗東四位,442(+8)
3,7,8,バウンシーステップ,牝2,55.0,西村淳,1:22.9,クビ,4,7.1,35.4,栗東高橋亮,460(+4)
4,8,9,ルクスノア,牝2,55.0,永島,1:23.0,クビ,2,3.8,35.6,栗東平田,466(-4)
5,2,2,ベネメレンティ,牝2,55.0,幸,1:23.0,クビ,6,13.0,35.7,栗東河内,434(+4)
6,5,5,フェリシス,牝2,55.0,山本咲,1:23.4,2.1/2,10,231.6,35.3,地方石橋満,448(-2)
7,1,1,コートリーバウ,牝2,55.0,池添,1:23.6,1,7,13.2,35.9,栗東池添,402(+6)
8,8,10,チークタイム,牝2,55.0,和田竜,1:24.0,2.1/2,8,54.6,36.3,栗東鈴木孝,450(+6)
9,6,6,レアリゼアンレーヴ,牝2,55.0,川田,1:24.0,アタマ,3,4.8,36.0,栗東須貝,420(0)
10,7,7,ピンクレディ,牝2,55.0,吉村智,1:25.4,9,9,167.9,36.7,地方保利平,466(-9)
