コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"6(12,15)3(8,16)(4,13)(1,10)(7,9,14)2-(5,11)"
4コーナー,"(*6,12)(3,15)(8,16)13,4,10,1(2,9,14)(7,5,11)"
