馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,レッドモンレーヴ,牡5,マーカ,美浦・蛯名正,追込,8.1,5,9,,32.6,514(-2),東京,35,中4週,Y,,3,ロードカナロア,ディープインパクト,
2,1,ロジリオン,牡3,北村宏,美浦・古賀,差し,5.0,2,3,,33.8,494(+6),東京,35,中4週,Y,,3,リオンディーズ,パイロ,
3,2,マテンロウオリオン,牡5,横山和,栗東・昆,追込,46.3,9,7,,33.6,472(-2),京都,28,中3週,Y,,3,ダイワメジャー,キングカメハメハ,
4,2,ドーブネ,牡5,菱田,栗東・武幸,逃げ,19.3,7,18,,35.4,470(-6),東京,174,中24週,Y,,3,ディープインパクト,Footstepsinthesand,
5,3,アスクコンナモンダ,牡5,岩田望,栗東・中内田,差し,14.7,6,1,,35.1,460(0),中京,55,中7週,Y,,3,ダイワメジャー,Monsun,
6,3,スコールユニバンス,牝5,Ｈドイ,栗東・矢作,差し,269.6,18,5,,34.0,458(0),東京,13,中1週,Y,,3,ドゥラメンテ,Firebreak,
7,4,サンライズロナウド,牡5,横山典,栗東・安田,差し,7.4,4,3,,33.4,478(+10),中山,76,中10週,Y,,2,ハービンジャー,アドマイヤベガ,
8,4,メイショウチタン,牡7,柴田善,栗東・本田,先行,92.8,15,13,,36.8,470(-4),新潟,91,中12週,Y,,3,ロードカナロア,マイネルラヴ,
9,5,ウォーターリヒト,牡3,田辺,栗東・河内,差し,19.6,8,1,,32.8,466(+4),東京,28,中3週,Y,,3,ドレフォン,ヴィクトワールピサ,
10,5,モズゴールドバレル,牝5,丹内,栗東・藤岡,先行,52.5,11,14,,34.9,454(-10),東京,40,中5週,Y,,3,Optimizer,ロックオブジブラルタル,
11,6,ルノマド,セ6,スミヨ,海外・グラファー,差し,136.1,16,6,条件戦,,,ドーヴィル,14,中1週,,,0,Mastercraftsman,Zamindar,
12,6,セッタレダスト B,牡5,津村,美浦・嘉藤,,183.3,17,15,,36.7,510(+12),新潟,209,中29週,Y,Y,3,トゥザグローリー,ラストタイクーン,
13,7,ウンブライル B,牝4,ビュイ,美浦・木村,差し,7.0,3,10,,34.9,484(+6),札幌,118,中16週,Y,,3,ロードカナロア,ファルブラヴ,
14,7,ドナベティ,牝3,坂井,栗東・矢作,追込,82.4,14,4,,34.2,428(+2),新潟,40,中5週,Y,,3,リアルスティール,Malibu Moon,
15,7,グレイイングリーン,牡6,戸崎圭,栗東・池江,差し,53.6,12,10,,36.8,494(-6),京都,35,中4週,Y,,3,ディープインパクト,Closing Argument,
16,8,ラケマーダ,牡4,鮫島駿,栗東・千田,先行,73.7,13,8,,34.9,490(-8),京都,27,中3週,Y,,3,アメリカンペイトリオット,アドマイヤムーン,
17,8,エアロロノア,セ7,横山武,栗東・笹田,差し,52.2,10,13,,33.8,482(-8),東京,35,中4週,Y,,3,キングカメハメハ,ロックオブジブラルタル,
18,8,トロヴァトーレ,牡3,ルメー,美浦・鹿戸,先行,2.8,1,1,,34.0,498(+10),中山,56,中7週,Y,,3,レイデオロ,エンパイアメーカー,
